date,url,1_team_name,1_team_id,1_team_ranking_points,2_team_name,2_team_id,2_team_ranking_points,3_team_name,3_team_id,3_team_ranking_points,4_team_name,4_team_id,4_team_ranking_points,5_team_name,5_team_id,5_team_ranking_points,6_team_name,6_team_id,6_team_ranking_points,7_team_name,7_team_id,7_team_ranking_points,8_team_name,8_team_id,8_team_ranking_points,9_team_name,9_team_id,9_team_ranking_points,10_team_name,10_team_id,10_team_ranking_points,11_team_name,11_team_id,11_team_ranking_points,12_team_name,12_team_id,12_team_ranking_points,13_team_name,13_team_id,13_team_ranking_points,14_team_name,14_team_id,14_team_ranking_points,15_team_name,15_team_id,15_team_ranking_points,16_team_name,16_team_id,16_team_ranking_points,17_team_name,17_team_id,17_team_ranking_points,18_team_name,18_team_id,18_team_ranking_points,19_team_name,19_team_id,19_team_ranking_points,20_team_name,20_team_id,20_team_ranking_points,21_team_name,21_team_id,21_team_ranking_points,22_team_name,22_team_id,22_team_ranking_points,23_team_name,23_team_id,23_team_ranking_points,24_team_name,24_team_id,24_team_ranking_points,25_team_name,25_team_id,25_team_ranking_points,26_team_name,26_team_id,26_team_ranking_points,27_team_name,27_team_id,27_team_ranking_points,28_team_name,28_team_id,28_team_ranking_points,29_team_name,29_team_id,29_team_ranking_points,30_team_name,30_team_id,30_team_ranking_points
2019-02-01,https://www.hltv.org/ranking/teams/2019/january/28,astralis,6665,1000,liquid,5973,505,natus-vincere,4608,445,faze,6667,286,mouz,4494,262,mibr,9215,233,nrg,6673,213,fnatic,4991,212,nip,4411,209,cloud9,5752,167,renegades,6211,150,north,7533,136,big,7532,126,ence,4869,125,ghost,7801,113,hellraisers,5310,99,avangar,8120,95,g2,5995,91,vitality,9565,89,spirit,7020,68,optic,6615,66,sharks,8113,65,ldlc,4674,63,valiance,8481,60,furia,8297,58,windigo,8513,53,forze,8135,52,3dmax,4914,50,tyloo,4863,49,luminosity,6290,49
2019-02-02,https://www.hltv.org/ranking/teams/2019/january/28,astralis,6665,1000,liquid,5973,505,natus-vincere,4608,445,faze,6667,286,mouz,4494,262,mibr,9215,233,nrg,6673,213,fnatic,4991,212,nip,4411,209,cloud9,5752,167,renegades,6211,150,north,7533,136,big,7532,126,ence,4869,125,ghost,7801,113,hellraisers,5310,99,avangar,8120,95,g2,5995,91,vitality,9565,89,spirit,7020,68,optic,6615,66,sharks,8113,65,ldlc,4674,63,valiance,8481,60,furia,8297,58,windigo,8513,53,forze,8135,52,3dmax,4914,50,tyloo,4863,49,luminosity,6290,49
2019-02-03,https://www.hltv.org/ranking/teams/2019/january/28,astralis,6665,1000,liquid,5973,505,natus-vincere,4608,445,faze,6667,286,mouz,4494,262,mibr,9215,233,nrg,6673,213,fnatic,4991,212,nip,4411,209,cloud9,5752,167,renegades,6211,150,north,7533,136,big,7532,126,ence,4869,125,ghost,7801,113,hellraisers,5310,99,avangar,8120,95,g2,5995,91,vitality,9565,89,spirit,7020,68,optic,6615,66,sharks,8113,65,ldlc,4674,63,valiance,8481,60,furia,8297,58,windigo,8513,53,forze,8135,52,3dmax,4914,50,tyloo,4863,49,luminosity,6290,49
2019-01-21,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-22,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-23,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-24,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-25,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-26,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-27,https://www.hltv.org/ranking/teams/2019/january/21,astralis,6665,1000,liquid,5973,524,natus-vincere,4608,441,mouz,4494,258,faze,6667,224,mibr,9215,220,nip,4411,208,fnatic,4991,207,nrg,6673,202,ence,4869,143,north,7533,137,renegades,6211,129,big,7532,124,cloud9,5752,119,ghost,7801,110,hellraisers,5310,104,avangar,8120,92,g2,5995,88,vitality,9565,84,ldlc,4674,63,bravado,5158,61,optic,6615,61,spirit,7020,57,sharks,8113,56,x6tence-galaxy,9481,55,heroic,7175,54,forze,8135,54,valiance,8481,54,tyloo,4863,49,windigo,8513,46
2019-01-14,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-15,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-16,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-17,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-18,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-19,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-20,https://www.hltv.org/ranking/teams/2019/january/14,astralis,6665,1000,natus-vincere,4608,457,liquid,5973,399,mouz,4494,274,mibr,9215,250,nip,4411,233,faze,6667,226,nrg,6673,223,fnatic,4991,171,north,7533,149,ence,4869,134,big,7532,128,renegades,6211,120,hellraisers,5310,104,cloud9,5752,104,g2,5995,88,heroic,7175,79,avangar,8120,79,optic,6615,78,ghost,7801,71,vega-squadron,6094,63,bravado,5158,59,vitality,9565,59,sharks,8113,57,ldlc,4674,56,x6tence-galaxy,9481,56,tyloo,4863,54,forze,8135,53,luminosity,6290,48,complexity,5005,42
2019-01-07,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-08,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-09,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-10,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-11,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-12,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2019-01-13,https://www.hltv.org/ranking/teams/2019/january/07,astralis,6665,1000,natus-vincere,4608,447,liquid,5973,385,mibr,9215,304,mouz,4494,281,nip,4411,240,faze,6667,224,nrg,6673,219,fnatic,4991,172,north,7533,145,big,7532,134,ence,4869,122,renegades,6211,114,cloud9,5752,106,hellraisers,5310,103,heroic,7175,90,g2,5995,86,avangar,8120,79,optic,6615,76,ghost,7801,74,vitality,9565,68,vega-squadron,6094,66,ldlc,4674,59,luminosity,6290,59,bravado,5158,56,tyloo,4863,54,sharks,8113,53,x6tence-galaxy,9481,51,forze,8135,46,windigo,8513,46
2018-12-31,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-01,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-02,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-03,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-04,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-05,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2019-01-06,https://www.hltv.org/ranking/teams/2018/december/31,astralis,6665,1000,natus-vincere,4608,438,liquid,5973,400,mibr,9215,297,mouz,4494,288,faze,6667,243,nip,4411,241,nrg,6673,226,fnatic,4991,201,north,7533,141,big,7532,136,ence,4869,119,renegades,6211,113,cloud9,5752,102,hellraisers,5310,99,heroic,7175,85,ldlc,4674,82,g2,5995,82,optic,6615,75,avangar,8120,74,ghost,7801,70,luminosity,6290,67,vega-squadron,6094,65,vitality,9565,64,bravado,5158,52,tyloo,4863,51,sharks,8113,51,x6tence-galaxy,9481,49,forze,8135,44,complexity,5005,43
2018-12-24,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-25,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-26,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-27,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-28,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-29,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-30,https://www.hltv.org/ranking/teams/2018/december/24,astralis,6665,1000,natus-vincere,4608,448,liquid,5973,397,mouz,4494,306,mibr,9215,297,nip,4411,265,nrg,6673,257,faze,6667,240,fnatic,4991,167,north,7533,154,big,7532,136,ence,4869,123,renegades,6211,121,hellraisers,5310,107,cloud9,5752,105,optic,6615,103,ldlc,4674,96,heroic,7175,88,g2,5995,81,avangar,8120,72,ghost,7801,71,vitality,9565,71,tyloo,4863,70,luminosity,6290,67,vega-squadron,6094,64,ex-space-soldiers,9572,59,windigo,8513,53,bravado,5158,52,gambit,6651,50,sharks,8113,50
2018-12-17,https://www.hltv.org/ranking/teams/2018/december/17,astralis,6665,1000,natus-vincere,4608,478,liquid,5973,473,mibr,9215,352,mouz,4494,279,faze,6667,259,nip,4411,248,nrg,6673,245,big,7532,167,fnatic,4991,151,north,7533,145,hellraisers,5310,121,renegades,6211,120,ence,4869,116,optic,6615,101,cloud9,5752,100,ldlc,4674,88,complexity,5005,86,heroic,7175,85,avangar,8120,81,g2,5995,78,ghost,7801,73,tyloo,4863,68,vitality,9565,64,vega-squadron,6094,62,luminosity,6290,60,ex-space-soldiers,9572,59,bravado,5158,56,x6tence-galaxy,9481,50,gambit,6651,49
2018-12-18,https://www.hltv.org/ranking/teams/2018/december/17,astralis,6665,1000,natus-vincere,4608,478,liquid,5973,473,mibr,9215,352,mouz,4494,279,faze,6667,259,nip,4411,248,nrg,6673,245,big,7532,167,fnatic,4991,151,north,7533,145,hellraisers,5310,121,renegades,6211,120,ence,4869,116,optic,6615,101,cloud9,5752,100,ldlc,4674,88,complexity,5005,86,heroic,7175,85,avangar,8120,81,g2,5995,78,ghost,7801,73,tyloo,4863,68,vitality,9565,64,vega-squadron,6094,62,luminosity,6290,60,ex-space-soldiers,9572,59,bravado,5158,56,x6tence-galaxy,9481,50,gambit,6651,49
2018-12-19,https://www.hltv.org/ranking/teams/2018/december/17,astralis,6665,1000,natus-vincere,4608,478,liquid,5973,473,mibr,9215,352,mouz,4494,279,faze,6667,259,nip,4411,248,nrg,6673,245,big,7532,167,fnatic,4991,151,north,7533,145,hellraisers,5310,121,renegades,6211,120,ence,4869,116,optic,6615,101,cloud9,5752,100,ldlc,4674,88,complexity,5005,86,heroic,7175,85,avangar,8120,81,g2,5995,78,ghost,7801,73,tyloo,4863,68,vitality,9565,64,vega-squadron,6094,62,luminosity,6290,60,ex-space-soldiers,9572,59,bravado,5158,56,x6tence-galaxy,9481,50,gambit,6651,49
2018-12-20,https://www.hltv.org/ranking/teams/2018/december/17,astralis,6665,1000,natus-vincere,4608,478,liquid,5973,473,mibr,9215,352,mouz,4494,279,faze,6667,259,nip,4411,248,nrg,6673,245,big,7532,167,fnatic,4991,151,north,7533,145,hellraisers,5310,121,renegades,6211,120,ence,4869,116,optic,6615,101,cloud9,5752,100,ldlc,4674,88,complexity,5005,86,heroic,7175,85,avangar,8120,81,g2,5995,78,ghost,7801,73,tyloo,4863,68,vitality,9565,64,vega-squadron,6094,62,luminosity,6290,60,ex-space-soldiers,9572,59,bravado,5158,56,x6tence-galaxy,9481,50,gambit,6651,49
